month_date,lag_1,lag_2,lag_3,lag_6,lag_12,rolling_mean_3,rolling_std_3,month,quarter,revenue,series_id
2019-01-01,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,0.0,1,1,45149.3548190048,1158
2019-02-01,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,0.0,2,1,45149.3548190048,1158
2019-03-01,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,0.0,3,1,45149.3548190048,1158
2019-04-01,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,0.0,4,2,45149.3548190048,1158
2019-05-01,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,0.0,5,2,45149.3548190048,1158
2019-06-01,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,0.0,6,2,45149.3548190048,1158
2019-07-01,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,0.0,7,3,45149.3548190048,1158
2019-08-01,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,0.0,8,3,45149.3548190048,1158
2019-09-01,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,0.0,9,3,45149.3548190048,1158
2019-10-01,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,0.0,10,4,45149.3548190048,1158
2019-11-01,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,0.0,11,4,45149.3548190048,1158
2019-12-01,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,0.0,12,4,45149.3548190048,1158
2020-01-01,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,0.0,1,1,45149.3548190048,1158
2020-02-01,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,0.0,2,1,45149.3548190048,1158
2020-03-01,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,0.0,3,1,45149.3548190048,1158
2020-04-01,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,0.0,4,2,45149.3548190048,1158
2020-05-01,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,0.0,5,2,45149.3548190048,1158
2020-06-01,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,0.0,6,2,45149.3548190048,1158
2020-07-01,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,0.0,7,3,45149.3548190048,1158
2020-08-01,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,0.0,8,3,45149.3548190048,1158
2020-09-01,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,0.0,9,3,45149.3548190048,1158
2020-10-01,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,0.0,10,4,45149.3548190048,1158
2020-11-01,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,0.0,11,4,45149.3548190048,1158
2020-12-01,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,0.0,12,4,45149.3548190048,1158
2021-01-01,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,45149.3548190048,0.0,1,1,45149.3548190048,1158
2017-01-01,208315.8945747688,209464.07767479814,209439.59156539847,209983.87996509133,209964.931359072,209073.18793832182,655.9495569397744,1,1,209160.40525810333,1159
2017-02-01,209160.40525810333,208315.8945747688,209464.07767479814,209246.43921081672,209665.79624360832,208980.1258358901,594.942526933023,2,1,210318.3056796272,1159
2017-03-01,210318.3056796272,209160.40525810333,208315.8945747688,210241.9603234432,208986.8228472868,209264.86850416646,1005.2845296475035,3,1,210723.10853317587,1159
2017-04-01,210723.10853317587,210318.3056796272,209160.40525810333,209439.59156539847,208578.0471744054,210067.2731569688,811.0322910061825,4,2,209375.222319113,1159
2017-05-01,209375.222319113,210723.10853317587,210318.3056796272,209464.07767479814,208189.0069942041,210138.87884397202,691.6247563021831,5,2,210272.85434203726,1159
2017-06-01,210272.85434203726,209375.222319113,210723.10853317587,208315.8945747688,209638.35478834616,210123.7283981087,686.2056702473166,6,2,210737.44200459382,1159
2017-07-01,210737.44200459382,210272.85434203726,209375.222319113,209160.40525810333,209983.87996509133,210128.5062219147,692.4867527361114,7,3,208741.05120433436,1159
2017-08-01,208741.05120433436,210737.44200459382,210272.85434203726,210318.3056796272,209246.43921081672,209917.11585032183,1044.6561456795687,8,3,209806.2425413236,1159
2017-09-01,209806.2425413236,208741.05120433436,210737.44200459382,210723.10853317587,210241.9603234432,209761.57858341726,998.944547355864,9,3,209698.33474871432,1159
2017-10-01,209698.33474871432,209806.2425413236,208741.05120433436,209375.222319113,209439.59156539847,209415.2094981241,586.3259134138267,10,4,210449.32236987547,1159
2017-11-01,210449.32236987547,209698.33474871432,209806.2425413236,210272.85434203726,209464.07767479814,209984.63321997112,406.0332836794625,11,4,208827.8576618972,1159
2017-12-01,208827.8576618972,210449.32236987547,209698.33474871432,210737.44200459382,208315.8945747688,209658.504926829,811.465810024246,12,4,209804.76329952246,1159
2018-01-01,209804.76329952246,208827.8576618972,210449.32236987547,208741.05120433436,209160.40525810333,209693.98111043172,816.38928818888,1,1,209317.4935680661,1159
2018-02-01,209317.4935680661,209804.76329952246,208827.8576618972,209806.2425413236,210318.3056796272,209316.7048431619,488.4532964073575,2,1,209897.51400133726,1159
2018-03-01,209897.51400133726,209317.4935680661,209804.76329952246,209698.33474871432,210723.10853317587,209673.2569563086,311.5708017162463,3,1,210573.5718248607,1159
2018-04-01,210573.5718248607,209897.51400133726,209317.4935680661,210449.32236987547,209375.222319113,209929.5264647547,628.6507338407843,4,2,210790.80353950802,1159
2018-05-01,210790.80353950802,210573.5718248607,209897.51400133726,208827.8576618972,210272.85434203726,210420.62978856868,465.8701531544656,5,2,210581.03218828494,1159
2018-06-01,210581.03218828494,210790.80353950802,210573.5718248607,209804.76329952246,210737.44200459382,210648.4691842179,123.32159493556134,6,2,208696.1626391787,1159
2017-01-01,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,0.0,1,1,1112.3332903736814,1160
2017-02-01,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,0.0,2,1,1112.3332903736814,1160
2017-03-01,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,0.0,3,1,1112.3332903736814,1160
2017-04-01,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,0.0,4,2,1112.3332903736814,1160
2017-05-01,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,0.0,5,2,1112.3332903736814,1160
2017-06-01,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,0.0,6,2,1112.3332903736814,1160
2017-07-01,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,0.0,7,3,1112.3332903736814,1160
2017-08-01,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,0.0,8,3,1112.3332903736814,1160
2017-09-01,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,0.0,9,3,1112.3332903736814,1160
2017-10-01,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,0.0,10,4,1112.3332903736814,1160
2017-11-01,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,0.0,11,4,1112.3332903736814,1160
2017-12-01,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,0.0,12,4,1112.3332903736814,1160
2018-01-01,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,0.0,1,1,1112.3332903736814,1160
2018-02-01,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,0.0,2,1,1112.3332903736814,1160
2018-03-01,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,0.0,3,1,1112.3332903736814,1160
2018-04-01,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,0.0,4,2,1112.3332903736814,1160
2018-05-01,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,0.0,5,2,1112.3332903736814,1160
2018-06-01,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,0.0,6,2,1112.3332903736814,1160
2018-07-01,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,0.0,7,3,1112.3332903736814,1160
2018-08-01,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,1112.3332903736814,0.0,8,3,1112.3332903736814,1160
2023-01-01,2277381.9553465587,2339056.5583806685,2242472.299095497,2360640.5923777143,2132089.583737637,2286303.6042742413,48906.30480937827,1,1,2314430.4303267216,1161
2023-02-01,2314430.4303267216,2277381.9553465587,2339056.5583806685,2248369.041487529,2217812.657729829,2310289.6480179834,31045.107882722354,2,1,2256040.5870541707,1161
2023-03-01,2256040.5870541707,2314430.4303267216,2277381.9553465587,2204579.1697986717,2265581.291850171,2282617.6575758173,29544.929898770064,3,1,2258317.9687579526,1161
2023-04-01,2258317.9687579526,2256040.5870541707,2314430.4303267216,2242472.299095497,2266144.2629970326,2276262.995379615,33073.5760795121,4,2,2213363.507635465,1161
2023-05-01,2213363.507635465,2258317.9687579526,2256040.5870541707,2339056.5583806685,2292141.8457925315,2242574.0211491957,25322.661622704392,5,2,2264644.2751303446,1161
2023-06-01,2264644.2751303446,2213363.507635465,2258317.9687579526,2277381.9553465587,2299205.3461441942,2245441.917174587,27960.2182931212,6,2,2277307.130011133,1161
2023-07-01,2277307.130011133,2264644.2751303446,2213363.507635465,2314430.4303267216,2360640.5923777143,2251771.6375923143,33859.64129342691,7,3,2309061.5787632926,1161
2023-08-01,2309061.5787632926,2277307.130011133,2264644.2751303446,2256040.5870541707,2248369.041487529,2283670.9946349235,22882.27032481047,8,3,2297701.128442328,1161
2023-09-01,2297701.128442328,2309061.5787632926,2277307.130011133,2258317.9687579526,2204579.1697986717,2294689.9457389177,16089.955557528543,9,3,2350560.804171479,1161
2023-10-01,2350560.804171479,2297701.128442328,2309061.5787632926,2213363.507635465,2242472.299095497,2319107.8371257,27825.02129129061,10,4,2271202.337762556,1161
2023-11-01,2271202.337762556,2350560.804171479,2297701.128442328,2264644.2751303446,2339056.5583806685,2306488.090125454,40402.346087936865,11,4,2285893.6075875685,1161
2023-12-01,2285893.6075875685,2271202.337762556,2350560.804171479,2277307.130011133,2277381.9553465587,2302552.2498405348,42220.54380249153,12,4,2276325.997817682,1161
2024-01-01,2276325.997817682,2285893.6075875685,2271202.337762556,2309061.5787632926,2314430.4303267216,2277807.314389269,7456.814088912319,1,1,2251138.732268095,1161
2024-02-01,2251138.732268095,2276325.997817682,2285893.6075875685,2297701.128442328,2256040.5870541707,2271119.4458911153,17952.896057206945,2,1,2292089.4376844335,1161
2024-03-01,2292089.4376844335,2251138.732268095,2276325.997817682,2350560.804171479,2258317.9687579526,2273184.72259007,20655.28445859443,3,1,2266684.3995271223,1161
2024-04-01,2266684.3995271223,2292089.4376844335,2251138.732268095,2271202.337762556,2213363.507635465,2269970.856493217,20672.21971792665,4,2,2338554.4238632885,1161
2024-05-01,2338554.4238632885,2266684.3995271223,2292089.4376844335,2285893.6075875685,2264644.2751303446,2299109.4203582816,36445.64743664133,5,2,2247641.7253012727,1161
2024-06-01,2247641.7253012727,2338554.4238632885,2266684.3995271223,2276325.997817682,2277307.130011133,2284293.5162305613,47946.22439007375,6,2,2264308.096965484,1161
2024-07-01,2264308.096965484,2247641.7253012727,2338554.4238632885,2251138.732268095,2309061.5787632926,2283501.415376682,48400.07534789614,7,3,2230801.5893260925,1161
2024-08-01,2230801.5893260925,2264308.096965484,2247641.7253012727,2292089.4376844335,2297701.128442328,2247583.803864283,16753.328914474816,8,3,2289446.9962438485,1161
2024-09-01,2289446.9962438485,2230801.5893260925,2264308.096965484,2266684.3995271223,2350560.804171479,2261518.894178475,29422.02707628047,9,3,2227696.4776264317,1161
2024-10-01,2227696.4776264317,2289446.9962438485,2230801.5893260925,2338554.4238632885,2271202.337762556,2249315.0210654573,34789.96986856793,10,4,2276603.6623154734,1161
2024-11-01,2276603.6623154734,2227696.4776264317,2289446.9962438485,2247641.7253012727,2285893.6075875685,2264582.378728585,32583.202446768228,11,4,2233574.2901725443,1161
2024-12-01,2233574.2901725443,2276603.6623154734,2227696.4776264317,2264308.096965484,2276325.997817682,2245958.1433714833,26702.023211574186,12,4,2240443.968989922,1161
2025-01-01,2240443.968989922,2233574.2901725443,2276603.6623154734,2230801.5893260925,2251138.732268095,2250207.3071593135,23116.5264672459,1,1,2248550.2873065053,1161
2025-02-01,2248550.2873065053,2240443.968989922,2233574.2901725443,2289446.9962438485,2292089.4376844335,2240856.182156324,7496.5033388773945,2,1,2303944.9804950943,1161
2025-03-01,2303944.9804950943,2248550.2873065053,2240443.968989922,2227696.4776264317,2266684.3995271223,2264313.0789305074,34560.72648803974,3,1,2273399.0910674003,1161
2025-04-01,2273399.0910674003,2303944.9804950943,2248550.2873065053,2276603.6623154734,2338554.4238632885,2275298.119623,27746.1301888306,4,2,2272353.974016221,1161
2025-05-01,2272353.974016221,2273399.0910674003,2303944.9804950943,2233574.2901725443,2247641.7253012727,2283232.681859572,17944.98686229084,5,2,2297752.2404392227,1161
2025-06-01,2297752.2404392227,2272353.974016221,2273399.0910674003,2240443.968989922,2264308.096965484,2281168.4351742812,14371.500103037735,6,2,2252436.8373646815,1161
2025-07-01,2252436.8373646815,2297752.2404392227,2272353.974016221,2248550.2873065053,2230801.5893260925,2274181.0172733753,22712.881901015717,7,3,2204039.123784926,1161
2025-08-01,2204039.123784926,2252436.8373646815,2297752.2404392227,2303944.9804950943,2289446.9962438485,2251409.40052961,46865.005901022036,8,3,2236170.0117254443,1161
2025-09-01,2236170.0117254443,2204039.123784926,2252436.8373646815,2273399.0910674003,2227696.4776264317,2230881.9909583502,24628.378807013392,9,3,2266305.7992536533,1161
2025-10-01,2266305.7992536533,2236170.0117254443,2204039.123784926,2272353.974016221,2276603.6623154734,2235504.9782546745,31138.664400062422,10,4,2275089.7318096543,1161
2025-11-01,2275089.7318096543,2266305.7992536533,2236170.0117254443,2297752.2404392227,2233574.2901725443,2259188.514262917,20412.69120149731,11,4,2297615.6395216784,1161
2025-12-01,2297615.6395216784,2275089.7318096543,2266305.7992536533,2252436.8373646815,2240443.968989922,2279670.3901949953,16149.716648739537,12,4,2271520.614523619,1161
2026-01-01,2271520.614523619,2297615.6395216784,2275089.7318096543,2204039.123784926,2248550.2873065053,2281408.6619516504,14148.648027877944,1,1,2314598.9907446383,1161
2026-02-01,2314598.9907446383,2271520.614523619,2297615.6395216784,2236170.0117254443,2303944.9804950943,2294578.4149299785,21699.197551410038,2,1,2290305.1538600842,1161
2026-03-01,2290305.1538600842,2314598.9907446383,2271520.614523619,2266305.7992536533,2273399.0910674003,2292141.586376114,21597.82368085368,3,1,2224708.8675879315,1161
2026-04-01,2224708.8675879315,2290305.1538600842,2314598.9907446383,2275089.7318096543,2272353.974016221,2276537.6707308847,46499.63713908346,4,2,2182482.694341227,1161
2026-05-01,2182482.694341227,2224708.8675879315,2290305.1538600842,2297615.6395216784,2297752.2404392227,2232498.905263081,54331.705379169514,5,2,2239562.062843416,1161
2026-06-01,2239562.062843416,2182482.694341227,2224708.8675879315,2271520.614523619,2252436.8373646815,2215584.5415908583,29613.401878669298,6,2,2282013.5573991234,1161
2021-01-01,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,0.0,1,1,3871347.8836300015,1162
2021-02-01,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,0.0,2,1,3871347.8836300015,1162
2021-03-01,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,0.0,3,1,3871347.8836300015,1162
2021-04-01,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,0.0,4,2,3871347.8836300015,1162
2021-05-01,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,0.0,5,2,3871347.8836300015,1162
2021-06-01,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,0.0,6,2,3871347.8836300015,1162
2021-07-01,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,0.0,7,3,3871347.8836300015,1162
2021-08-01,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,0.0,8,3,3871347.8836300015,1162
2021-09-01,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,0.0,9,3,3871347.8836300015,1162
2021-10-01,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,0.0,10,4,3871347.8836300015,1162
2021-11-01,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,0.0,11,4,3871347.8836300015,1162
2021-12-01,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,0.0,12,4,3871347.8836300015,1162
2022-01-01,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,0.0,1,1,3871347.8836300015,1162
2022-02-01,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,0.0,2,1,3871347.8836300015,1162
2022-03-01,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,0.0,3,1,3871347.8836300015,1162
2022-04-01,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,0.0,4,2,3871347.8836300015,1162
2022-05-01,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,0.0,5,2,3871347.8836300015,1162
2022-06-01,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,0.0,6,2,3871347.8836300015,1162
2022-07-01,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,0.0,7,3,3871347.8836300015,1162
2022-08-01,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,0.0,8,3,3871347.8836300015,1162
2022-09-01,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,0.0,9,3,3871347.8836300015,1162
2022-10-01,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,0.0,10,4,3871347.8836300015,1162
2022-11-01,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,0.0,11,4,3871347.8836300015,1162
2022-12-01,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,0.0,12,4,3871347.8836300015,1162
2023-01-01,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,0.0,1,1,3871347.8836300015,1162
2023-02-01,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,0.0,2,1,3871347.8836300015,1162
2023-03-01,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,0.0,3,1,3871347.8836300015,1162
2023-04-01,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,0.0,4,2,3871347.8836300015,1162
2023-05-01,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,0.0,5,2,3871347.8836300015,1162
2023-06-01,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,0.0,6,2,3871347.8836300015,1162
2023-07-01,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,0.0,7,3,3871347.8836300015,1162
2023-08-01,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,0.0,8,3,3871347.8836300015,1162
2023-09-01,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,0.0,9,3,3871347.8836300015,1162
2023-10-01,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,0.0,10,4,3871347.8836300015,1162
2023-11-01,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,0.0,11,4,3871347.8836300015,1162
2023-12-01,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,0.0,12,4,3871347.8836300015,1162
2024-01-01,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,0.0,1,1,3871347.8836300015,1162
2024-02-01,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,0.0,2,1,3871347.8836300015,1162
2024-03-01,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,0.0,3,1,3871347.8836300015,1162
2024-04-01,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,0.0,4,2,3871347.8836300015,1162
2024-05-01,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,0.0,5,2,3871347.8836300015,1162
2024-06-01,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,3871347.8836300015,0.0,6,2,3871347.8836300015,1162
2022-01-01,8.101667531840343,8.10255989443275,8.080641175798666,8.066569260508913,8.09175120830899,8.094956200690588,0.01240520177149271,1,1,8.086866816893208,1163
2022-02-01,8.086866816893208,8.101667531840343,8.10255989443275,8.036812698686543,8.126286289242548,8.097031414388766,0.008814100035414017,2,1,8.113042016665057,1163
2022-03-01,8.113042016665057,8.086866816893208,8.101667531840343,8.077491825605456,8.031880136832541,8.10052545513287,0.013124920006558061,3,1,8.09992493924824,1163
2022-04-01,8.09992493924824,8.113042016665057,8.086866816893208,8.080641175798666,8.129421742586482,8.099944590935502,0.013087610951424208,4,2,8.073057479889277,1163
2022-05-01,8.073057479889277,8.09992493924824,8.113042016665057,8.10255989443275,8.011164209206846,8.095341478600858,0.02038251404815364,5,2,8.085357633511284,1163
2022-06-01,8.085357633511284,8.073057479889277,8.09992493924824,8.101667531840343,8.059175768051237,8.086113350882934,0.013449662622569,6,2,8.064448081578664,1163
2022-07-01,8.064448081578664,8.085357633511284,8.073057479889277,8.086866816893208,8.066569260508913,8.074287731659743,0.010508923830250556,7,3,8.048109737766426,1163
2022-08-01,8.048109737766426,8.064448081578664,8.085357633511284,8.113042016665057,8.036812698686543,8.06597181761879,0.01867063906231335,8,3,8.093913268692154,1163
2022-09-01,8.093913268692154,8.048109737766426,8.064448081578664,8.09992493924824,8.077491825605456,8.068823696012414,0.02321315063861133,9,3,8.040535791364983,1163
2022-10-01,8.040535791364983,8.093913268692154,8.048109737766426,8.073057479889277,8.080641175798666,8.060852932607853,0.02888045242942599,10,4,8.076866099977023,1163
2022-11-01,8.076866099977023,8.040535791364983,8.093913268692154,8.085357633511284,8.10255989443275,8.070438386678054,0.027263077506835147,11,4,8.018397948667491,1163
2022-12-01,8.018397948667491,8.076866099977023,8.040535791364983,8.064448081578664,8.101667531840343,8.0452666133365,0.02951976772915786,12,4,8.084025225600618,1163
2023-01-01,8.084025225600618,8.018397948667491,8.076866099977023,8.048109737766426,8.086866816893208,8.059763091415045,0.03600166032029433,1,1,8.061919723247506,1163
2023-02-01,8.061919723247506,8.084025225600618,8.018397948667491,8.093913268692154,8.113042016665057,8.054780965838539,0.03339096078915053,2,1,8.097799530041659,1163
2023-03-01,8.097799530041659,8.061919723247506,8.084025225600618,8.040535791364983,8.09992493924824,8.081248159629927,0.018100392411513518,3,1,8.075895870996353,1163
2023-04-01,8.075895870996353,8.097799530041659,8.061919723247506,8.076866099977023,8.073057479889277,8.07853837476184,0.018085277258299295,4,2,8.078524477003656,1163
2023-05-01,8.078524477003656,8.075895870996353,8.097799530041659,8.018397948667491,8.085357633511284,8.084073292680555,0.011959706788026924,5,2,8.083504675583015,1163
2023-06-01,8.083504675583015,8.078524477003656,8.075895870996353,8.084025225600618,8.064448081578664,8.079308341194341,0.003864493383581385,6,2,8.065119989606266,1163
2023-07-01,8.065119989606266,8.083504675583015,8.078524477003656,8.061919723247506,8.048109737766426,8.075716380730979,0.009508586810012336,7,3,8.066363851297394,1163
2023-08-01,8.066363851297394,8.065119989606266,8.083504675583015,8.097799530041659,8.093913268692154,8.071662838828892,0.010274172534092546,8,3,8.06637594399433,1163
2023-09-01,8.06637594399433,8.066363851297394,8.065119989606266,8.075895870996353,8.040535791364983,8.065953261632664,0.0007216600730162965,9,3,8.078591406233517,1163
2023-10-01,8.078591406233517,8.06637594399433,8.066363851297394,8.078524477003656,8.076866099977023,8.070443733841747,0.007056093863548507,10,4,8.066629853305663,1163
2023-11-01,8.066629853305663,8.078591406233517,8.06637594399433,8.083504675583015,8.018397948667491,8.070532401177838,0.006980457674850328,11,4,8.094537844090844,1163
2023-12-01,8.094537844090844,8.066629853305663,8.078591406233517,8.065119989606266,8.084025225600618,8.079919701210008,0.014001330760859973,12,4,8.03303224294968,1163
2024-01-01,8.03303224294968,8.094537844090844,8.066629853305663,8.066363851297394,8.061919723247506,8.064733313448729,0.03079662953158808,1,1,8.040528609840592,1163
2024-02-01,8.040528609840592,8.03303224294968,8.094537844090844,8.06637594399433,8.097799530041659,8.056032898960373,0.033556250964112445,2,1,8.134377607765398,1163
2024-03-01,8.134377607765398,8.040528609840592,8.03303224294968,8.078591406233517,8.075895870996353,8.069312820185223,0.056472283611351815,3,1,8.070032006403332,1163
