month,series_id,actual,predicted,abs_error,pct_error
2020-09-01,1041,31.83,32.67,0.84,2.65
2020-10-01,1041,31.9,32.68,0.78,2.44
2017-01-01,1042,125788.37,122976.98,2811.39,2.24
2017-02-01,1042,125788.37,122976.98,2811.39,2.24
2017-03-01,1042,125788.37,122991.03,2797.34,2.22
2017-04-01,1042,125788.37,122996.16,2792.21,2.22
2017-05-01,1042,125788.37,122996.53,2791.84,2.22
2017-06-01,1042,125788.37,122996.53,2791.84,2.22
2017-07-01,1042,125788.37,122996.53,2791.84,2.22
2017-08-01,1042,125788.37,123043.82,2744.55,2.18
2017-09-01,1042,125788.37,123043.82,2744.55,2.18
2017-10-01,1042,125788.37,123034.58,2753.79,2.19
2017-11-01,1042,125788.37,123034.58,2753.79,2.19
2017-12-01,1042,125788.37,123017.52,2770.85,2.2
2018-01-01,1042,125788.37,122976.98,2811.39,2.24
2018-02-01,1042,125788.37,122976.98,2811.39,2.24
2018-03-01,1042,125788.37,122991.03,2797.34,2.22
2018-04-01,1042,125788.37,122996.16,2792.21,2.22
2018-05-01,1042,125788.37,122996.53,2791.84,2.22
2018-06-01,1042,125788.37,122996.53,2791.84,2.22
2018-07-01,1042,125788.37,122996.53,2791.84,2.22
2018-08-01,1042,125788.37,123043.82,2744.55,2.18
2018-09-01,1042,125788.37,123043.82,2744.55,2.18
2018-10-01,1042,125788.37,123034.58,2753.79,2.19
2018-11-01,1042,125788.37,123034.58,2753.79,2.19
2018-12-01,1042,125788.37,123017.52,2770.85,2.2
2019-01-01,1042,125788.37,122976.98,2811.39,2.24
2019-02-01,1042,125788.37,122976.98,2811.39,2.24
2019-03-01,1042,125788.37,122991.03,2797.34,2.22
2019-04-01,1042,125788.37,122996.16,2792.21,2.22
2019-05-01,1042,125788.37,122996.53,2791.84,2.22
2019-06-01,1042,125788.37,122996.53,2791.84,2.22
2019-07-01,1042,125788.37,122996.53,2791.84,2.22
2021-01-01,1050,80220.05,79450.8,769.25,0.96
2021-02-01,1050,80220.05,79450.8,769.25,0.96
2021-03-01,1050,80220.05,79459.88,760.17,0.95
2021-04-01,1050,80220.05,79463.19,756.86,0.94
2021-05-01,1050,80220.05,79463.42,756.62,0.94
2021-06-01,1050,80220.05,79463.42,756.62,0.94
2021-07-01,1050,80220.05,79463.42,756.62,0.94
2021-08-01,1050,80220.05,79493.98,726.07,0.91
2021-09-01,1050,80220.05,79493.98,726.07,0.91
2021-10-01,1050,80220.05,79488.01,732.04,0.91
2021-11-01,1050,80220.05,79488.01,732.04,0.91
2021-12-01,1050,80220.05,79476.99,743.06,0.93
2022-01-01,1050,80220.05,79450.8,769.25,0.96
2022-02-01,1050,80220.05,79450.8,769.25,0.96
2022-03-01,1050,80220.05,79459.88,760.17,0.95
2022-04-01,1050,80220.05,79463.19,756.86,0.94
2022-05-01,1050,80220.05,79463.42,756.62,0.94
2022-06-01,1050,80220.05,79463.42,756.62,0.94
2022-07-01,1050,80220.05,79463.42,756.62,0.94
2022-08-01,1050,80220.05,79493.98,726.07,0.91
2022-09-01,1050,80220.05,79493.98,726.07,0.91
2022-10-01,1050,80220.05,79488.01,732.04,0.91
2022-11-01,1050,80220.05,79488.01,732.04,0.91
2022-12-01,1050,80220.05,79476.99,743.06,0.93
2023-01-01,1050,80220.05,79450.8,769.25,0.96
2023-02-01,1050,80220.05,79450.8,769.25,0.96
2023-03-01,1050,80220.05,79459.88,760.17,0.95
2023-04-01,1050,80220.05,79463.19,756.86,0.94
2023-05-01,1050,80220.05,79463.42,756.62,0.94
2023-06-01,1050,80220.05,79463.42,756.62,0.94
2023-07-01,1050,80220.05,79463.42,756.62,0.94
2023-08-01,1050,80220.05,79493.98,726.07,0.91
2023-09-01,1050,80220.05,79493.98,726.07,0.91
2023-10-01,1050,80220.05,79488.01,732.04,0.91
2023-11-01,1050,80220.05,79488.01,732.04,0.91
2022-01-01,1053,5433.02,5749.7,316.68,5.83
2022-02-01,1053,5536.86,5578.79,41.94,0.76
2022-03-01,1053,5442.59,5579.43,136.84,2.51
2022-04-01,1053,5532.32,5579.66,47.34,0.86
2022-05-01,1053,5532.42,5578.76,46.34,0.84
2022-06-01,1053,5500.04,5578.76,78.71,1.43
2022-07-01,1053,5530.72,5572.7,41.97,0.76
2022-08-01,1053,5561.64,5575.65,14.0,0.25
2022-09-01,1053,5497.18,5576.1,78.91,1.44
2022-10-01,1053,5464.12,5576.84,112.72,2.06
2022-11-01,1053,5578.13,5582.46,4.32,0.08
2022-12-01,1053,5529.93,5581.68,51.75,0.94
2023-01-01,1053,5545.53,5578.79,33.26,0.6
2023-02-01,1053,5557.07,5572.73,15.66,0.28
2023-03-01,1053,5518.99,5566.07,47.08,0.85
2023-04-01,1053,5475.76,5564.76,89.0,1.63
2023-05-01,1053,5451.84,5578.76,126.92,2.33
2023-06-01,1053,5498.2,5567.89,69.69,1.27
2023-07-01,1053,5548.22,5572.7,24.47,0.44
2023-08-01,1053,5552.32,5581.71,29.39,0.53
2023-09-01,1053,5518.58,5576.1,57.51,1.04
2023-10-01,1053,5536.86,5576.39,39.54,0.71
2023-11-01,1053,5409.04,5573.54,164.49,3.04
2023-12-01,1053,5465.21,5581.68,116.47,2.13
2024-01-01,1053,5564.82,5578.79,13.98,0.25
2024-02-01,1053,5432.84,5578.79,145.96,2.69
2024-03-01,1053,5518.35,5579.43,61.08,1.11
2024-04-01,1053,5510.48,5579.66,69.18,1.26
2024-05-01,1053,5495.97,5578.76,82.79,1.51
2024-06-01,1053,5565.51,5565.32,0.19,0.0
2024-07-01,1053,5525.89,5578.76,52.87,0.96
2024-08-01,1053,5400.9,5570.84,169.94,3.15
2024-09-01,1053,5551.24,5581.71,30.47,0.55
2024-10-01,1053,5461.47,5582.46,120.99,2.22
2024-11-01,1053,5386.3,5582.46,196.16,3.64
2024-12-01,1053,5571.08,5581.68,10.6,0.19
2025-01-01,1053,5401.92,5578.79,176.87,3.27
2025-02-01,1053,5474.84,5578.79,103.95,1.9
2025-03-01,1053,5531.71,5579.43,47.72,0.86
2025-04-01,1053,5499.53,5579.66,80.14,1.46
2025-05-01,1053,5451.19,5573.15,121.96,2.24
2025-06-01,1053,5418.78,5578.76,159.98,2.95
2025-07-01,1053,5439.27,5578.76,139.48,2.56
2025-08-01,1053,5411.43,5572.79,161.36,2.98
2025-09-01,1053,5494.86,5569.8,74.94,1.36
2025-10-01,1053,5458.11,5582.46,124.35,2.28
2025-11-01,1053,5385.0,5582.46,197.46,3.67
2021-01-01,1061,10.09,10.68,0.59,5.83
2021-02-01,1061,10.41,10.68,0.27,2.56
2021-03-01,1061,10.39,10.68,0.29,2.78
2021-04-01,1061,10.53,10.68,0.15,1.46
2021-05-01,1061,10.56,10.68,0.12,1.15
2021-06-01,1061,10.58,10.68,0.1,0.94
2021-07-01,1061,10.3,11.39,1.09,10.61
2021-08-01,1061,10.4,10.69,0.28,2.72
2021-09-01,1061,10.27,10.68,0.42,4.05
2021-10-01,1061,10.46,10.69,0.23,2.16
2021-11-01,1061,10.05,10.69,0.64,6.37
2021-12-01,1061,10.16,10.68,0.52,5.12
2022-01-01,1061,10.28,10.68,0.4,3.92
2022-02-01,1061,10.32,10.68,0.35,3.42
2022-03-01,1061,10.35,10.68,0.33,3.14
2022-04-01,1061,10.5,10.68,0.18,1.71
2022-05-01,1061,10.25,10.68,0.43,4.24
2022-06-01,1061,10.16,10.68,0.52,5.11
2022-07-01,1061,10.28,10.68,0.4,3.89
2022-08-01,1061,10.25,10.69,0.43,4.23
2022-09-01,1061,10.41,10.68,0.28,2.68
2022-10-01,1061,10.53,10.69,0.15,1.46
2022-11-01,1061,10.52,10.69,0.17,1.57
2022-12-01,1061,10.48,10.68,0.21,1.99
2023-01-01,1061,10.26,10.68,0.42,4.1
2023-02-01,1061,10.31,10.68,0.37,3.56
2023-03-01,1061,10.39,10.68,0.29,2.8
2023-04-01,1061,10.23,10.68,0.45,4.39
2023-05-01,1061,10.24,10.68,0.44,4.28
2023-06-01,1061,10.38,10.68,0.3,2.88
2023-07-01,1061,10.15,10.68,0.53,5.21
2017-01-01,1073,113.42,117.78,4.36,3.84
2017-02-01,1073,113.21,117.78,4.57,4.04
2017-03-01,1073,113.73,117.8,4.06,3.57
2017-04-01,1073,113.74,117.8,4.06,3.57
2017-05-01,1073,112.24,117.81,5.57,4.96
2017-06-01,1073,112.68,118.01,5.33,4.73
2017-07-01,1073,112.23,118.0,5.77,5.14
2017-08-01,1073,113.21,117.87,4.66,4.11
2017-09-01,1073,113.18,117.87,4.69,4.14
2017-10-01,1073,113.41,117.96,4.56,4.02
2017-11-01,1073,113.73,117.9,4.17,3.67
2017-12-01,1073,113.32,117.88,4.56,4.03
2018-01-01,1073,113.06,117.78,4.72,4.18
2018-02-01,1073,113.34,117.78,4.45,3.92
2018-03-01,1073,113.11,117.8,4.69,4.14
2018-04-01,1073,112.66,117.8,5.14,4.57
2018-05-01,1073,113.78,117.81,4.03,3.54
2018-06-01,1073,113.53,117.88,4.34,3.82
2018-07-01,1073,114.01,117.88,3.87,3.39
2018-08-01,1073,112.77,117.87,5.1,4.52
2018-09-01,1073,112.59,117.94,5.35,4.75
2018-10-01,1073,112.91,118.09,5.18,4.59
2018-11-01,1073,113.52,117.9,4.38,3.86
2018-12-01,1073,113.73,117.88,4.15,3.65
2019-01-01,1073,113.47,117.78,4.31,3.8
2019-02-01,1073,113.4,117.78,4.38,3.86
2019-03-01,1073,113.73,117.8,4.06,3.57
2018-01-01,1090,10.46,10.68,0.22,2.07
2018-02-01,1090,10.46,10.68,0.22,2.07
2018-03-01,1090,10.46,10.68,0.22,2.08
2018-04-01,1090,10.46,10.68,0.22,2.09
2018-05-01,1090,10.46,10.68,0.22,2.1
2018-06-01,1090,10.46,10.68,0.22,2.1
2018-07-01,1090,10.46,10.68,0.22,2.1
2018-08-01,1090,10.46,10.69,0.22,2.15
2018-09-01,1090,10.46,10.68,0.22,2.13
2018-10-01,1090,10.46,10.69,0.23,2.16
2018-11-01,1090,10.46,10.69,0.23,2.16
2018-12-01,1090,10.46,10.68,0.22,2.14
2019-01-01,1090,10.46,10.68,0.22,2.07
2019-02-01,1090,10.46,10.68,0.22,2.07
2019-03-01,1090,10.46,10.68,0.22,2.08
2019-04-01,1090,10.46,10.68,0.22,2.09
2019-05-01,1090,10.46,10.68,0.22,2.1
2019-06-01,1090,10.46,10.68,0.22,2.1
2019-07-01,1090,10.46,10.68,0.22,2.1
2019-08-01,1090,10.46,10.69,0.22,2.15
2019-09-01,1090,10.46,10.68,0.22,2.13
2019-10-01,1090,10.46,10.69,0.23,2.16
2019-11-01,1090,10.46,10.69,0.23,2.16
2019-12-01,1090,10.46,10.68,0.22,2.14
2020-01-01,1090,10.46,10.68,0.22,2.07
2020-02-01,1090,10.46,10.68,0.22,2.07
2020-03-01,1090,10.46,10.68,0.22,2.08
2020-04-01,1090,10.46,10.68,0.22,2.09
2020-05-01,1090,10.46,10.68,0.22,2.1
2020-06-01,1090,10.46,10.68,0.22,2.1
2020-07-01,1090,10.46,10.68,0.22,2.1
2020-08-01,1090,10.46,10.69,0.22,2.15
2020-09-01,1090,10.46,10.68,0.22,2.13
2020-10-01,1090,10.46,10.69,0.23,2.16
2020-11-01,1090,10.46,10.69,0.23,2.16
2020-12-01,1090,10.46,10.68,0.22,2.14
2021-01-01,1090,10.46,10.68,0.22,2.07
2021-02-01,1090,10.46,10.68,0.22,2.07
2021-03-01,1090,10.46,10.68,0.22,2.08
2021-04-01,1090,10.46,10.68,0.22,2.09
2021-05-01,1090,10.46,10.68,0.22,2.1
2021-06-01,1090,10.46,10.68,0.22,2.1
2021-07-01,1090,10.46,10.68,0.22,2.1
2021-08-01,1090,10.46,10.69,0.22,2.15
2021-09-01,1090,10.46,10.68,0.22,2.13
2021-10-01,1090,10.46,10.69,0.23,2.16
2021-01-01,1094,252017.51,245177.71,6839.8,2.71
2021-02-01,1094,252017.51,245177.71,6839.8,2.71
2021-03-01,1094,252017.51,245205.72,6811.78,2.7
2021-04-01,1094,252017.51,245215.95,6801.56,2.7
2021-05-01,1094,252017.51,245216.67,6800.83,2.7
2021-06-01,1094,252017.51,245216.67,6800.83,2.7
2021-07-01,1094,252017.51,245216.67,6800.83,2.7
2021-08-01,1094,252017.51,245310.96,6706.55,2.66
2021-09-01,1094,252017.51,245310.96,6706.55,2.66
2021-10-01,1094,252017.51,245292.54,6724.97,2.67
2021-11-01,1094,252017.51,245292.54,6724.97,2.67
2021-12-01,1094,252017.51,245258.52,6758.98,2.68
2022-01-01,1094,252017.51,245177.71,6839.8,2.71
2022-02-01,1094,252017.51,245177.71,6839.8,2.71
2022-03-01,1094,252017.51,245205.72,6811.78,2.7
2022-04-01,1094,252017.51,245215.95,6801.56,2.7
2022-05-01,1094,252017.51,245216.67,6800.83,2.7
2022-06-01,1094,252017.51,245216.67,6800.83,2.7
2022-07-01,1094,252017.51,245216.67,6800.83,2.7
2022-08-01,1094,252017.51,245310.96,6706.55,2.66
2022-09-01,1094,252017.51,245310.96,6706.55,2.66
2022-10-01,1094,252017.51,245292.54,6724.97,2.67
2022-11-01,1094,252017.51,245292.54,6724.97,2.67
2022-12-01,1094,252017.51,245258.52,6758.98,2.68
2019-01-01,1096,963595.49,987990.43,24394.95,2.53
2019-02-01,1096,963595.49,987990.43,24394.95,2.53
2019-03-01,1096,963595.49,988103.32,24507.84,2.54
2019-04-01,1096,963595.49,988144.53,24549.05,2.55
2019-05-01,1096,963595.49,988147.45,24551.96,2.55
2019-06-01,1096,963595.49,988147.45,24551.96,2.55
2019-07-01,1096,963595.49,988147.45,24551.96,2.55
2019-08-01,1096,963595.49,988527.38,24931.9,2.59
2019-09-01,1096,963595.49,988527.38,24931.9,2.59
2019-10-01,1096,963595.49,988453.17,24857.68,2.58
2019-11-01,1096,963595.49,988453.17,24857.68,2.58
2019-12-01,1096,963595.49,988316.1,24720.61,2.57
2020-01-01,1096,963595.49,987990.43,24394.95,2.53
2020-02-01,1096,963595.49,987990.43,24394.95,2.53
2020-03-01,1096,963595.49,988103.32,24507.84,2.54
2020-04-01,1096,963595.49,988144.53,24549.05,2.55
2020-05-01,1096,963595.49,988147.45,24551.96,2.55
2020-06-01,1096,963595.49,988147.45,24551.96,2.55
2020-07-01,1096,963595.49,988147.45,24551.96,2.55
2020-08-01,1096,963595.49,988527.38,24931.9,2.59
2020-09-01,1096,963595.49,988527.38,24931.9,2.59
2020-10-01,1096,963595.49,988453.17,24857.68,2.58
2020-11-01,1096,963595.49,988453.17,24857.68,2.58
2020-12-01,1096,963595.49,988316.1,24720.61,2.57
2021-01-01,1096,963595.49,987990.43,24394.95,2.53
2021-02-01,1096,963595.49,987990.43,24394.95,2.53
2021-03-01,1096,963595.49,988103.32,24507.84,2.54
2021-04-01,1096,963595.49,988144.53,24549.05,2.55
2019-01-01,1100,2.39,2.42,0.04,1.61
2019-02-01,1100,2.39,2.42,0.04,1.61
2019-03-01,1100,2.39,2.42,0.04,1.63
2019-04-01,1100,2.39,2.42,0.04,1.63
2019-05-01,1100,2.39,2.42,0.04,1.65
2019-06-01,1100,2.39,2.42,0.04,1.65
2019-07-01,1100,2.39,2.42,0.04,1.65
2019-08-01,1100,2.39,2.43,0.04,1.72
2019-09-01,1100,2.39,2.43,0.04,1.69
2019-10-01,1100,2.39,2.43,0.04,1.72
2019-11-01,1100,2.39,2.43,0.04,1.72
2019-12-01,1100,2.39,2.43,0.04,1.72
2020-01-01,1100,2.39,2.42,0.04,1.61
2020-02-01,1100,2.39,2.42,0.04,1.61
2020-03-01,1100,2.39,2.42,0.04,1.63
2020-04-01,1100,2.39,2.42,0.04,1.63
2020-05-01,1100,2.39,2.42,0.04,1.65
2020-06-01,1100,2.39,2.42,0.04,1.65
2020-07-01,1100,2.39,2.42,0.04,1.65
2020-08-01,1100,2.39,2.43,0.04,1.72
2020-09-01,1100,2.39,2.43,0.04,1.69
2020-10-01,1100,2.39,2.43,0.04,1.72
2020-11-01,1100,2.39,2.43,0.04,1.72
2020-12-01,1100,2.39,2.43,0.04,1.72
2021-01-01,1100,2.39,2.42,0.04,1.61
2021-02-01,1100,2.39,2.42,0.04,1.61
2021-03-01,1100,2.39,2.42,0.04,1.63
2021-04-01,1100,2.39,2.42,0.04,1.63
2021-05-01,1100,2.39,2.42,0.04,1.65
2021-06-01,1100,2.39,2.42,0.04,1.65
2021-07-01,1100,2.39,2.42,0.04,1.65
2021-08-01,1100,2.39,2.43,0.04,1.72
2021-09-01,1100,2.39,2.43,0.04,1.69
2021-10-01,1100,2.39,2.43,0.04,1.72
2021-11-01,1100,2.39,2.43,0.04,1.72
2021-12-01,1100,2.39,2.43,0.04,1.72
2022-01-01,1100,2.39,2.42,0.04,1.61
2022-02-01,1100,2.39,2.42,0.04,1.61
2017-01-01,1102,2653.66,2689.23,35.57,1.34
2017-02-01,1102,2653.66,2689.23,35.57,1.34
2017-03-01,1102,2653.66,2689.54,35.88,1.35
2017-04-01,1102,2653.66,2689.65,35.99,1.36
2017-05-01,1102,2653.66,2689.92,36.26,1.37
2017-06-01,1102,2653.66,2689.92,36.26,1.37
2017-07-01,1102,2653.66,2689.92,36.26,1.37
2017-08-01,1102,2653.66,2691.34,37.68,1.42
2017-09-01,1102,2653.66,2691.34,37.68,1.42
2017-10-01,1102,2653.66,2691.7,38.04,1.43
2017-11-01,1102,2653.66,2691.7,38.04,1.43
2017-12-01,1102,2653.66,2691.33,37.67,1.42
2018-01-01,1102,2653.66,2689.23,35.57,1.34
2018-02-01,1102,2653.66,2689.23,35.57,1.34
2018-03-01,1102,2653.66,2689.54,35.88,1.35
2018-04-01,1102,2653.66,2689.65,35.99,1.36
2018-05-01,1102,2653.66,2689.92,36.26,1.37
2018-06-01,1102,2653.66,2689.92,36.26,1.37
2022-01-01,1110,2.74,2.61,0.12,4.51
2022-02-01,1110,2.74,2.61,0.12,4.51
2022-03-01,1110,2.74,2.61,0.12,4.49
2022-04-01,1110,2.74,2.61,0.12,4.49
2022-05-01,1110,2.74,2.61,0.12,4.48
2022-06-01,1110,2.74,2.61,0.12,4.48
2022-07-01,1110,2.74,2.61,0.12,4.48
2022-08-01,1110,2.74,2.62,0.12,4.41
2022-09-01,1110,2.74,2.62,0.12,4.44
2022-10-01,1110,2.74,2.62,0.12,4.41
2022-11-01,1110,2.74,2.62,0.12,4.41
2022-12-01,1110,2.74,2.62,0.12,4.41
2023-01-01,1110,2.74,2.61,0.12,4.51
2023-02-01,1110,2.74,2.61,0.12,4.51
2023-03-01,1110,2.74,2.61,0.12,4.49
2023-04-01,1110,2.74,2.61,0.12,4.49
2023-05-01,1110,2.74,2.61,0.12,4.48
2023-06-01,1110,2.74,2.61,0.12,4.48
2023-07-01,1110,2.74,2.61,0.12,4.48
2023-08-01,1110,2.74,2.62,0.12,4.41
2023-09-01,1110,2.74,2.62,0.12,4.44
2023-10-01,1110,2.74,2.62,0.12,4.41
2023-11-01,1110,2.74,2.62,0.12,4.41
2023-12-01,1110,2.74,2.62,0.12,4.41
2024-01-01,1110,2.74,2.61,0.12,4.51
2019-01-01,1131,306.49,295.39,11.11,3.62
2019-02-01,1131,299.89,301.56,1.68,0.56
2019-03-01,1131,287.86,295.42,7.56,2.63
2019-04-01,1131,292.43,293.92,1.5,0.51
2019-05-01,1131,289.76,295.47,5.7,1.97
2019-06-01,1131,302.11,295.07,7.04,2.33
2019-07-01,1131,282.35,301.3,18.96,6.71
2019-08-01,1131,292.31,285.62,6.69,2.29
2019-09-01,1131,290.85,296.06,5.21,1.79
2019-10-01,1131,288.16,295.78,7.62,2.64
2019-11-01,1131,304.17,286.77,17.4,5.72
2019-12-01,1131,285.94,301.68,15.74,5.5
2020-01-01,1131,288.04,293.51,5.47,1.9
2020-02-01,1131,303.81,287.01,16.8,5.53
2020-03-01,1131,294.23,301.52,7.29,2.48
2020-04-01,1131,293.8,295.44,1.64,0.56
2020-05-01,1131,291.26,295.47,4.21,1.44
2020-06-01,1131,294.78,294.99,0.21,0.07
2020-07-01,1131,292.37,294.99,2.63,0.9
2020-08-01,1131,290.64,295.34,4.7,1.62
2020-09-01,1131,286.87,295.34,8.46,2.95
2020-10-01,1131,295.02,286.49,8.53,2.89
2020-11-01,1131,291.42,302.55,11.13,3.82
2020-12-01,1131,292.14,295.44,3.3,1.13
2021-01-01,1131,298.52,294.92,3.6,1.21
2021-02-01,1131,291.93,302.06,10.12,3.47
2021-03-01,1131,294.17,295.03,0.86,0.29
2021-04-01,1131,304.25,295.05,9.21,3.03
2021-05-01,1131,296.96,301.3,4.34,1.46
2018-01-01,1151,13.15,13.4,0.25,1.9
2018-02-01,1151,13.11,13.34,0.24,1.79
2018-03-01,1151,13.3,13.35,0.04,0.31
2018-04-01,1151,13.63,13.35,0.29,2.11
2018-05-01,1151,13.18,13.55,0.37,2.82
2018-06-01,1151,13.25,13.35,0.1,0.73
2018-07-01,1151,13.14,13.35,0.21,1.59
2018-08-01,1151,13.2,13.35,0.15,1.14
2018-09-01,1151,12.8,13.35,0.55,4.31
2018-10-01,1151,12.61,12.49,0.12,0.98
2018-11-01,1151,12.71,12.49,0.23,1.8
2018-12-01,1151,12.98,12.44,0.54,4.13
2019-01-01,1151,13.33,13.34,0.01,0.09
2019-02-01,1151,13.13,13.34,0.21,1.59
2019-03-01,1151,13.02,13.57,0.55,4.25
2019-04-01,1151,13.19,13.57,0.38,2.9
2019-05-01,1151,13.15,13.35,0.2,1.49
2019-06-01,1151,12.85,13.57,0.73,5.65
2019-07-01,1151,13.17,12.48,0.69,5.28
2019-08-01,1151,13.24,13.41,0.17,1.3
2019-09-01,1151,13.46,13.35,0.11,0.82
2019-10-01,1151,13.08,13.56,0.48,3.7
2019-11-01,1151,13.39,13.36,0.04,0.27
2019-12-01,1151,13.02,13.35,0.34,2.58
2020-01-01,1151,13.5,13.57,0.07,0.5
2020-02-01,1151,12.98,13.55,0.56,4.35
2020-03-01,1151,13.2,13.35,0.14,1.08
2020-04-01,1151,13.14,13.35,0.21,1.57
2020-05-01,1151,13.35,13.35,0.01,0.05
2020-06-01,1151,13.33,13.35,0.02,0.13
2018-01-01,1164,155830.95,158144.75,2313.8,1.48
2018-02-01,1164,155830.95,158144.75,2313.8,1.48
2018-03-01,1164,155830.95,158162.82,2331.87,1.5
2018-04-01,1164,155830.95,158169.41,2338.47,1.5
2018-05-01,1164,155830.95,158169.88,2338.93,1.5
2018-06-01,1164,155830.95,158169.88,2338.93,1.5
2018-07-01,1164,155830.95,158169.88,2338.93,1.5
2018-08-01,1164,155830.95,158230.7,2399.75,1.54
2018-09-01,1164,155830.95,158230.7,2399.75,1.54
2018-10-01,1164,155830.95,158218.82,2387.87,1.53
2018-11-01,1164,155830.95,158218.82,2387.87,1.53
2018-12-01,1164,155830.95,158196.88,2365.93,1.52
2019-01-01,1164,155830.95,158144.75,2313.8,1.48
2019-02-01,1164,155830.95,158144.75,2313.8,1.48
2019-03-01,1164,155830.95,158162.82,2331.87,1.5
2019-04-01,1164,155830.95,158169.41,2338.47,1.5
2019-05-01,1164,155830.95,158169.88,2338.93,1.5
2019-06-01,1164,155830.95,158169.88,2338.93,1.5
2019-07-01,1164,155830.95,158169.88,2338.93,1.5
2019-08-01,1164,155830.95,158230.7,2399.75,1.54
2019-09-01,1164,155830.95,158230.7,2399.75,1.54
2019-10-01,1164,155830.95,158218.82,2387.87,1.53
2021-01-01,1165,2.79,2.73,0.07,2.34
2021-02-01,1165,2.78,2.73,0.05,1.81
2021-03-01,1165,2.77,2.73,0.04,1.54
2021-04-01,1165,2.75,2.73,0.03,1.0
2021-05-01,1165,2.76,2.73,0.03,1.07
2021-06-01,1165,2.7,2.73,0.02,0.88
2021-07-01,1165,2.79,2.61,0.17,6.16
2021-08-01,1165,2.75,2.73,0.03,0.92
2021-09-01,1165,2.79,2.73,0.06,2.29
2021-10-01,1165,2.75,2.73,0.02,0.77
2021-11-01,1165,2.76,2.73,0.03,1.22
2021-12-01,1165,2.8,2.73,0.07,2.42
2022-01-01,1165,2.8,2.73,0.07,2.6
2022-02-01,1165,2.79,2.73,0.06,2.15
2022-03-01,1165,2.72,2.73,0.01,0.42
2022-04-01,1165,2.73,2.61,0.12,4.26
2022-05-01,1165,2.78,2.61,0.17,6.02
2022-06-01,1165,2.75,2.73,0.02,0.68
2022-07-01,1165,2.77,2.73,0.04,1.41
2022-08-01,1165,2.77,2.73,0.04,1.47
2022-09-01,1165,2.77,2.73,0.04,1.54
2022-10-01,1165,2.74,2.73,0.01,0.28
2023-01-01,1166,2279.77,2258.01,21.77,0.95
2023-02-01,1166,2279.77,2258.01,21.77,0.95
2023-03-01,1166,2279.77,2258.26,21.51,0.94
2023-04-01,1166,2279.77,2258.36,21.41,0.94
2023-05-01,1166,2279.77,2258.58,21.19,0.93
2023-06-01,1166,2279.77,2258.58,21.19,0.93
2023-07-01,1166,2279.77,2258.58,21.19,0.93
2023-08-01,1166,2279.77,2259.78,20.0,0.88
2023-09-01,1166,2279.77,2259.78,20.0,0.88
2023-10-01,1166,2279.77,2260.08,19.69,0.86
2023-11-01,1166,2279.77,2260.08,19.69,0.86
2023-12-01,1166,2279.77,2259.77,20.01,0.88
2024-01-01,1166,2279.77,2258.01,21.77,0.95
2024-02-01,1166,2279.77,2258.01,21.77,0.95
2024-03-01,1166,2279.77,2258.26,21.51,0.94
2024-04-01,1166,2279.77,2258.36,21.41,0.94
2024-05-01,1166,2279.77,2258.58,21.19,0.93
2024-06-01,1166,2279.77,2258.58,21.19,0.93
2020-01-01,1168,1735.46,1733.87,1.58,0.09
2020-02-01,1168,1735.46,1733.87,1.58,0.09
2020-03-01,1168,1735.46,1734.07,1.38,0.08
2020-04-01,1168,1735.46,1734.15,1.31,0.08
2020-05-01,1168,1735.46,1734.32,1.14,0.07
2020-06-01,1168,1735.46,1734.32,1.14,0.07
2020-07-01,1168,1735.46,1734.32,1.14,0.07
2020-08-01,1168,1735.46,1735.23,0.22,0.01
2020-09-01,1168,1735.46,1735.23,0.22,0.01
2020-10-01,1168,1735.46,1735.47,0.01,0.0
2020-11-01,1168,1735.46,1735.47,0.01,0.0
2020-12-01,1168,1735.46,1735.23,0.23,0.01
2021-01-01,1168,1735.46,1733.87,1.58,0.09
2021-02-01,1168,1735.46,1733.87,1.58,0.09
2021-03-01,1168,1735.46,1734.07,1.38,0.08
2021-04-01,1168,1735.46,1734.15,1.31,0.08
2021-05-01,1168,1735.46,1734.32,1.14,0.07
2021-06-01,1168,1735.46,1734.32,1.14,0.07
2021-07-01,1168,1735.46,1734.32,1.14,0.07
2021-08-01,1168,1735.46,1735.23,0.22,0.01
2021-09-01,1168,1735.46,1735.23,0.22,0.01
2021-10-01,1168,1735.46,1735.47,0.01,0.0
2021-11-01,1168,1735.46,1735.47,0.01,0.0
2021-12-01,1168,1735.46,1735.23,0.23,0.01
2022-01-01,1168,1735.46,1733.87,1.58,0.09
2022-02-01,1168,1735.46,1733.87,1.58,0.09
2022-03-01,1168,1735.46,1734.07,1.38,0.08
2022-04-01,1168,1735.46,1734.15,1.31,0.08
2022-05-01,1168,1735.46,1734.32,1.14,0.07
2022-06-01,1168,1735.46,1734.32,1.14,0.07
2022-07-01,1168,1735.46,1734.32,1.14,0.07
2022-08-01,1168,1735.46,1735.23,0.22,0.01
2022-09-01,1168,1735.46,1735.23,0.22,0.01
2022-10-01,1168,1735.46,1735.47,0.01,0.0
2022-11-01,1168,1735.46,1735.47,0.01,0.0
2022-12-01,1168,1735.46,1735.23,0.23,0.01
2023-01-01,1168,1735.46,1733.87,1.58,0.09
2023-02-01,1168,1735.46,1733.87,1.58,0.09
2023-03-01,1168,1735.46,1734.07,1.38,0.08
2023-04-01,1168,1735.46,1734.15,1.31,0.08
